epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,8215.6,2.09499,1.35295,1.0133,0.66442,0.52204,0.52307,0.19429,2.0411,1.19353,1.03557,0.00106188,0.00106188,0.00106188
57,8365.28,2.10546,1.32457,1.01184,0.67228,0.50226,0.51544,0.20143,2.03805,1.27066,1.03513,0.00105088,0.00105088,0.00105088
58,8514.93,2.1305,1.37007,1.02456,0.64369,0.52304,0.53475,0.20446,2.00421,1.19474,1.02546,0.00103987,0.00103987,0.00103987
59,8664.59,2.07609,1.3066,1.01067,0.65615,0.49831,0.51487,0.19637,2.04924,1.23628,1.04229,0.00102887,0.00102887,0.00102887
60,8814.36,2.11168,1.32484,1.01198,0.62314,0.51683,0.49937,0.17774,2.09338,1.29737,1.05286,0.00101787,0.00101787,0.00101787
61,8964,2.10378,1.29771,1.01346,0.65074,0.48868,0.50615,0.18693,2.05524,1.30652,1.04224,0.00100687,0.00100687,0.00100687
62,9113.77,2.08443,1.3005,1.02134,0.62368,0.51696,0.52567,0.19588,2.05152,1.25137,1.03207,0.000995866,0.000995866,0.000995866
63,9263.48,2.07258,1.28863,0.99603,0.63928,0.51918,0.51399,0.20216,1.98605,1.20748,1.01924,0.000984864,0.000984864,0.000984864
64,9412.97,2.06025,1.31897,1.00926,0.67152,0.48975,0.50908,0.19754,2.00812,1.21917,1.02806,0.000973861,0.000973861,0.000973861
65,9562.56,2.02737,1.27082,1.00761,0.65409,0.51649,0.52385,0.19452,2.02353,1.22889,1.02128,0.000962859,0.000962859,0.000962859
66,9712.33,2.03667,1.30424,0.99685,0.63412,0.52174,0.51916,0.19359,2.01318,1.27409,1.02495,0.000951857,0.000951857,0.000951857
67,9862.05,2.04192,1.30139,1.00273,0.64074,0.5024,0.51261,0.19331,2.05354,1.28449,1.03241,0.000940855,0.000940855,0.000940855
68,10011.5,2.03151,1.26828,1.00745,0.61362,0.5084,0.51003,0.18746,2.03504,1.28476,1.0243,0.000929853,0.000929853,0.000929853
69,10161.1,2.05792,1.29871,1.00241,0.63287,0.50644,0.52036,0.19792,2.01831,1.24189,1.0233,0.00091885,0.00091885,0.00091885
70,10310.7,1.97986,1.24298,0.99237,0.65266,0.48801,0.51874,0.20387,1.99802,1.21461,1.02065,0.000907848,0.000907848,0.000907848
71,10460.2,2.01078,1.24006,1.00517,0.69465,0.49885,0.52376,0.20259,2.02848,1.1764,1.02961,0.000896846,0.000896846,0.000896846
72,10609.9,2.06001,1.27319,1.01494,0.72119,0.50745,0.5431,0.2061,2.02755,1.23943,1.03189,0.000885844,0.000885844,0.000885844
73,10759.6,2.01987,1.27701,1.00798,0.68693,0.51374,0.5448,0.21545,1.95806,1.18606,1.01696,0.000874842,0.000874842,0.000874842
74,10909.2,2.04797,1.27495,1.00885,0.59737,0.53327,0.52798,0.20121,2.03849,1.25427,1.03752,0.000863839,0.000863839,0.000863839
75,11058.8,2.04898,1.27332,0.99079,0.64223,0.5316,0.53413,0.21285,1.93936,1.19954,1.01909,0.000852837,0.000852837,0.000852837
76,11208.4,2.04195,1.27908,1.00055,0.65983,0.51335,0.53546,0.20452,1.98592,1.20893,1.02724,0.000841835,0.000841835,0.000841835
77,11357.9,2.06113,1.27966,1.01372,0.64714,0.51315,0.53402,0.20971,2.00607,1.19026,1.034,0.000830833,0.000830833,0.000830833
78,11507.5,2.01536,1.24633,1.00101,0.66024,0.49938,0.53706,0.21285,2.00235,1.20877,1.03487,0.000819831,0.000819831,0.000819831
79,11657.1,2.02432,1.2453,0.97996,0.64209,0.52532,0.55395,0.21362,1.99751,1.17098,1.02242,0.000808828,0.000808828,0.000808828
80,11806.5,1.96582,1.20239,1.00061,0.66091,0.48768,0.5111,0.20782,2.00355,1.20686,1.02943,0.000797826,0.000797826,0.000797826
81,11956,2.0114,1.22773,1.00111,0.68409,0.53775,0.54961,0.20555,1.99973,1.18805,1.03507,0.000786824,0.000786824,0.000786824
82,12105.6,1.98664,1.18316,0.98791,0.65476,0.53287,0.55109,0.21402,1.97143,1.18049,1.0179,0.000775822,0.000775822,0.000775822
83,12255.2,1.99456,1.2266,0.99671,0.72274,0.49322,0.53191,0.20394,2.02921,1.21895,1.0381,0.00076482,0.00076482,0.00076482
84,12404.8,1.98906,1.2348,0.98474,0.68323,0.51288,0.55355,0.21303,1.99687,1.16072,1.02709,0.000753817,0.000753817,0.000753817
85,12554.3,1.99856,1.22968,0.98425,0.61703,0.53635,0.5371,0.20086,2.03384,1.20959,1.03885,0.000742815,0.000742815,0.000742815
86,12703.9,1.97377,1.20664,0.99028,0.63485,0.53036,0.53933,0.20083,2.02411,1.19077,1.03943,0.000731813,0.000731813,0.000731813
87,12853.5,2.03795,1.24183,0.9924,0.61352,0.5427,0.54669,0.21036,1.95937,1.19423,1.01642,0.000720811,0.000720811,0.000720811
88,13003.2,1.97865,1.21333,0.98775,0.72495,0.50807,0.55446,0.2066,1.99367,1.21108,1.02097,0.000709809,0.000709809,0.000709809
89,13153,1.98262,1.21634,0.99689,0.67121,0.53661,0.56305,0.2199,1.93048,1.19556,1.01218,0.000698806,0.000698806,0.000698806
90,13302.7,1.95087,1.15951,0.97929,0.66379,0.53461,0.56193,0.22045,1.9543,1.19301,1.02254,0.000687804,0.000687804,0.000687804
91,13452.5,1.94822,1.16631,0.98371,0.68642,0.52496,0.5579,0.21499,1.97257,1.2059,1.02692,0.000676802,0.000676802,0.000676802
92,13602.3,1.92137,1.13294,0.98306,0.65307,0.50058,0.5334,0.20255,2.01617,1.23441,1.03097,0.0006658,0.0006658,0.0006658
93,13751.9,1.96784,1.18864,0.98606,0.65219,0.5209,0.54149,0.21191,1.93373,1.22422,1.02245,0.000654798,0.000654798,0.000654798
94,13901.6,1.97359,1.20926,0.98934,0.64479,0.51853,0.539,0.20801,1.9868,1.19117,1.02251,0.000643795,0.000643795,0.000643795
95,14051.2,1.93096,1.18587,0.97943,0.67397,0.52786,0.55363,0.2151,1.97262,1.21822,1.02528,0.000632793,0.000632793,0.000632793
96,14200.6,1.8952,1.16357,0.96977,0.69033,0.49878,0.52508,0.20219,2.03031,1.17991,1.0396,0.000621791,0.000621791,0.000621791
97,14350,1.92361,1.15488,0.98086,0.69005,0.51362,0.55078,0.20107,1.99913,1.19363,1.02135,0.000610789,0.000610789,0.000610789
98,14499.5,1.9401,1.17156,0.97339,0.64399,0.5235,0.53552,0.20373,2.02313,1.20887,1.04225,0.000599787,0.000599787,0.000599787
99,14650.7,1.93321,1.16243,0.96305,0.64877,0.52797,0.54488,0.20776,1.97682,1.18473,1.03039,0.000588784,0.000588784,0.000588784
100,14800.9,1.91187,1.13056,0.97938,0.72305,0.49945,0.5552,0.21336,2.0082,1.19284,1.02941,0.000577782,0.000577782,0.000577782
101,14950.4,1.89919,1.12345,0.98112,0.6056,0.54713,0.53561,0.20094,2.01652,1.20722,1.02632,0.00056678,0.00056678,0.00056678
102,15099.8,1.8722,1.10016,0.97352,0.63961,0.51983,0.53851,0.20731,1.98871,1.19664,1.02231,0.000555778,0.000555778,0.000555778
103,15249.3,1.91163,1.12403,0.97565,0.63399,0.53638,0.54613,0.20448,1.98938,1.15273,1.0354,0.000544776,0.000544776,0.000544776
104,15396,1.87927,1.12657,0.97859,0.67185,0.51573,0.536,0.20323,1.99109,1.17359,1.03187,0.000533773,0.000533773,0.000533773
105,15540.7,1.8873,1.09532,0.98134,0.69228,0.5099,0.55454,0.21554,1.95542,1.17258,1.01954,0.000522771,0.000522771,0.000522771
106,15685.4,1.93121,1.15116,0.97085,0.66384,0.52866,0.54751,0.21168,1.98948,1.18771,1.04037,0.000511769,0.000511769,0.000511769
107,15830.9,1.91856,1.16214,0.96536,0.62155,0.53856,0.5429,0.20235,2.00968,1.21907,1.03056,0.000500767,0.000500767,0.000500767
108,15976.8,1.92963,1.1541,0.97056,0.64218,0.52062,0.5433,0.20775,2.02051,1.20765,1.0303,0.000489765,0.000489765,0.000489765
109,16123.7,1.87371,1.09007,0.96522,0.62466,0.55073,0.54627,0.20774,1.97218,1.20599,1.02891,0.000478762,0.000478762,0.000478762
110,16276.8,1.9215,1.13031,0.96584,0.59619,0.54316,0.53983,0.21055,1.97643,1.20638,1.02819,0.00046776,0.00046776,0.00046776
111,16430.3,1.86102,1.11578,0.96983,0.66682,0.5326,0.55479,0.21102,1.9683,1.20932,1.02511,0.000456758,0.000456758,0.000456758
112,16580.9,1.86477,1.09644,0.96788,0.65816,0.5195,0.54147,0.20797,1.98793,1.1974,1.03439,0.000445756,0.000445756,0.000445756
113,16730.5,1.87428,1.09173,0.97,0.68528,0.51919,0.5433,0.20888,1.99553,1.18397,1.03775,0.000434754,0.000434754,0.000434754
114,16880.3,1.913,1.10696,0.97227,0.65413,0.52189,0.53393,0.21239,1.98,1.2081,1.02699,0.000423751,0.000423751,0.000423751
115,17029.9,1.86784,1.10603,0.96318,0.64641,0.52902,0.5524,0.21447,1.97469,1.15464,1.02704,0.000412749,0.000412749,0.000412749
116,17179.6,1.83266,1.08927,0.96202,0.69953,0.52211,0.54525,0.20771,2.01419,1.19663,1.03843,0.000401747,0.000401747,0.000401747
117,17329.2,1.83454,1.06365,0.9517,0.65602,0.53059,0.55313,0.21294,1.97683,1.20086,1.02735,0.000390745,0.000390745,0.000390745
118,17478.7,1.82718,1.07842,0.96579,0.69208,0.52592,0.56725,0.21753,1.98106,1.17831,1.04164,0.000379743,0.000379743,0.000379743
119,17628.3,1.862,1.07473,0.95325,0.62304,0.53215,0.55678,0.2178,2.00868,1.19829,1.04118,0.00036874,0.00036874,0.00036874
120,17777.8,1.83261,1.07162,0.96875,0.65997,0.52311,0.55025,0.21672,1.99356,1.20885,1.03365,0.000357738,0.000357738,0.000357738
