epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,8559.84,1.5143,0.95026,0.98617,0.57782,0.47256,0.48236,0.18092,2.07523,1.60192,1.18524,0.000478762,0.000478762,0.000478762
74,8676.52,1.5304,0.96064,0.98534,0.53396,0.49695,0.48243,0.18794,2.01522,1.6857,1.15508,0.000462259,0.000462259,0.000462259
75,8793.21,1.48495,0.92067,0.98944,0.55584,0.47315,0.47814,0.18492,2.04188,1.61808,1.17124,0.000445756,0.000445756,0.000445756
76,8909.96,1.47215,0.90552,0.9711,0.58654,0.44347,0.46806,0.18228,2.06119,1.62342,1.19053,0.000429253,0.000429253,0.000429253
77,9026.7,1.52293,0.94517,0.98308,0.57019,0.44439,0.46637,0.1726,2.04451,1.64505,1.15814,0.000412749,0.000412749,0.000412749
78,9143.47,1.49056,0.93333,0.97999,0.59314,0.41291,0.46175,0.17183,2.05399,1.59868,1.17969,0.000396246,0.000396246,0.000396246
79,9260.27,1.51877,0.92583,0.97283,0.60111,0.44386,0.47352,0.17866,2.01689,1.65469,1.15725,0.000379743,0.000379743,0.000379743
80,9376.91,1.48811,0.91452,0.97608,0.56194,0.44703,0.46363,0.17115,2.06953,1.61064,1.17905,0.000363239,0.000363239,0.000363239
81,9493.63,1.45704,0.90762,0.97649,0.58258,0.44276,0.45953,0.16963,2.06427,1.63941,1.19198,0.000346736,0.000346736,0.000346736
82,9610.5,1.47473,0.91444,0.97186,0.60571,0.40882,0.45867,0.17131,2.06692,1.646,1.18165,0.000330233,0.000330233,0.000330233
83,9727.34,1.4575,0.89187,0.96727,0.57629,0.44382,0.45697,0.1761,2.03835,1.6459,1.18198,0.000313729,0.000313729,0.000313729
84,9843.99,1.46436,0.8884,0.96971,0.57124,0.45402,0.47553,0.18152,2.01903,1.66947,1.16572,0.000297226,0.000297226,0.000297226
85,9960.66,1.46981,0.89141,0.97586,0.56817,0.47461,0.48034,0.1832,2.05765,1.65068,1.18907,0.000280723,0.000280723,0.000280723
86,10077.3,1.44943,0.8923,0.96192,0.545,0.47238,0.46896,0.18351,2.04147,1.58306,1.18464,0.00026422,0.00026422,0.00026422
87,10194,1.43468,0.87916,0.96088,0.58656,0.43326,0.46205,0.17442,2.05448,1.69262,1.17716,0.000247716,0.000247716,0.000247716
88,10310.8,1.44554,0.89382,0.9764,0.5714,0.44759,0.46585,0.17602,2.05462,1.67795,1.16936,0.000231213,0.000231213,0.000231213
89,10427.6,1.4486,0.87178,0.95998,0.5906,0.44457,0.46744,0.17816,2.03856,1.67344,1.16933,0.00021471,0.00021471,0.00021471
90,10544.3,1.45425,0.88575,0.96854,0.60421,0.45008,0.47709,0.17795,2.03599,1.68766,1.16116,0.000198206,0.000198206,0.000198206
91,10662.8,1.46224,0.89679,1.00232,0.56636,0.46105,0.47848,0.17974,2.0453,1.61874,1.17878,0.000181703,0.000181703,0.000181703
92,10779.6,1.43028,0.85864,0.97716,0.54621,0.47822,0.48462,0.18142,2.0188,1.60663,1.18488,0.0001652,0.0001652,0.0001652
93,10896.3,1.41579,0.85436,0.97994,0.59429,0.44585,0.47725,0.181,2.02693,1.59058,1.17465,0.000148696,0.000148696,0.000148696
94,11012.9,1.41833,0.83646,0.97887,0.56325,0.48254,0.48033,0.18408,2.03775,1.57975,1.1764,0.000132193,0.000132193,0.000132193
95,11129.8,1.41799,0.85928,0.98209,0.56138,0.47941,0.48636,0.18539,2.02033,1.57974,1.16493,0.00011569,0.00011569,0.00011569
96,11246.6,1.41335,0.83909,0.97291,0.55332,0.47019,0.4802,0.18051,2.03319,1.59817,1.17545,9.91865e-05,9.91865e-05,9.91865e-05
97,11363.3,1.42606,0.83916,0.98231,0.55886,0.47802,0.48597,0.18082,2.03912,1.57544,1.17947,8.26832e-05,8.26832e-05,8.26832e-05
98,11480,1.39753,0.82506,0.98225,0.57023,0.46077,0.4802,0.18142,2.02643,1.56667,1.17347,6.61799e-05,6.61799e-05,6.61799e-05
99,11596.7,1.3926,0.83161,0.97218,0.58426,0.47563,0.48775,0.18603,2.02907,1.54827,1.17856,4.96766e-05,4.96766e-05,4.96766e-05
100,11713.4,1.39026,0.82615,0.97382,0.59289,0.46541,0.49055,0.18601,2.03209,1.55825,1.17747,3.31733e-05,3.31733e-05,3.31733e-05
