epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,35024.1,2.03521,1.27748,0.99734,0.72678,0.47237,0.53502,0.19801,2.05075,1.23362,1.05828,0.000841835,0.000841835,0.000841835
77,35398.1,2.07344,1.29854,1.01543,0.65725,0.51803,0.54171,0.20881,1.9732,1.21661,1.02956,0.000830833,0.000830833,0.000830833
78,35826.2,2.01045,1.23834,0.99944,0.63448,0.50633,0.52305,0.1863,2.04822,1.23881,1.04838,0.000819831,0.000819831,0.000819831
79,36171.5,2.01442,1.24052,0.97911,0.62852,0.524,0.5349,0.20056,2.01781,1.19843,1.03615,0.000808828,0.000808828,0.000808828
80,36629.1,1.96786,1.20759,0.99743,0.62183,0.51663,0.53655,0.20214,2.00853,1.23549,1.01621,0.000797826,0.000797826,0.000797826
81,37053.7,2.01774,1.23421,0.99878,0.63781,0.52752,0.54738,0.21566,1.99596,1.22091,1.0159,0.000786824,0.000786824,0.000786824
82,37560.9,1.9962,1.17581,0.98939,0.63877,0.52337,0.5353,0.2046,2.02201,1.22953,1.02883,0.000775822,0.000775822,0.000775822
83,37887.6,2.00314,1.23956,0.99874,0.65413,0.53767,0.54844,0.20191,2.03251,1.21628,1.04161,0.00076482,0.00076482,0.00076482
84,38226.1,1.97752,1.23186,0.97766,0.61806,0.50976,0.51426,0.19076,2.03233,1.21195,1.03715,0.000753817,0.000753817,0.000753817
85,38532.6,2.0147,1.24259,0.9878,0.63077,0.49971,0.51815,0.1929,2.04344,1.20696,1.03577,0.000742815,0.000742815,0.000742815
86,38904.9,1.96754,1.19869,0.98516,0.62443,0.51783,0.52775,0.20434,1.99582,1.20888,1.02623,0.000731813,0.000731813,0.000731813
87,39312,2.0346,1.22439,0.99165,0.62996,0.52157,0.53177,0.20225,2.03706,1.21556,1.03482,0.000720811,0.000720811,0.000720811
88,39726,1.97805,1.21807,0.98591,0.63975,0.51975,0.52698,0.20105,2.00955,1.22289,1.02842,0.000709809,0.000709809,0.000709809
89,40161,1.9744,1.2094,0.99739,0.64634,0.50947,0.53785,0.20249,1.95993,1.23389,1.01379,0.000698806,0.000698806,0.000698806
90,40525.6,1.9514,1.15827,0.97886,0.63372,0.54316,0.55323,0.21804,1.93702,1.22317,1.01701,0.000687804,0.000687804,0.000687804
91,40916.6,1.94455,1.17867,0.98384,0.68389,0.51402,0.55246,0.2136,1.98114,1.22386,1.02144,0.000676802,0.000676802,0.000676802
92,41303.9,1.9212,1.1526,0.98256,0.647,0.49131,0.53058,0.18892,2.04703,1.23675,1.03214,0.0006658,0.0006658,0.0006658
93,41623.8,1.98465,1.19624,0.99256,0.61837,0.52057,0.53565,0.20206,1.96585,1.26568,1.01637,0.000654798,0.000654798,0.000654798
94,42130.6,1.97012,1.21376,0.98878,0.62043,0.49931,0.52262,0.19224,2.00603,1.23294,1.02399,0.000643795,0.000643795,0.000643795
95,42549.7,1.91764,1.19171,0.97429,0.63987,0.51994,0.52689,0.19815,1.99715,1.26941,1.03508,0.000632793,0.000632793,0.000632793
96,42924.2,1.90329,1.17526,0.96977,0.67721,0.51531,0.54165,0.1994,2.01732,1.2481,1.03585,0.000621791,0.000621791,0.000621791
97,43329.6,1.91895,1.1546,0.98042,0.65645,0.5112,0.54427,0.20452,2.00278,1.24143,1.03816,0.000610789,0.000610789,0.000610789
98,44058.6,1.93703,1.17513,0.97299,0.65864,0.52703,0.54203,0.19666,2.03598,1.23242,1.04897,0.000599787,0.000599787,0.000599787
99,44517.6,1.94011,1.17023,0.96325,0.62196,0.54036,0.53672,0.20222,2.05158,1.22927,1.04592,0.000588784,0.000588784,0.000588784
100,44937.6,1.9063,1.14031,0.97967,0.65304,0.51077,0.54191,0.20053,2.01396,1.22949,1.03006,0.000577782,0.000577782,0.000577782
101,45263.8,1.91773,1.14226,0.98036,0.62748,0.53479,0.54442,0.20832,1.98474,1.25176,1.03104,0.00056678,0.00056678,0.00056678
102,45637.7,1.87713,1.12385,0.97667,0.62173,0.5232,0.53441,0.2003,2.00251,1.22976,1.02817,0.000555778,0.000555778,0.000555778
103,46037,1.90732,1.1341,0.97464,0.64511,0.53672,0.53901,0.20567,1.99533,1.21743,1.03366,0.000544776,0.000544776,0.000544776
104,46411.3,1.89431,1.14252,0.97923,0.63029,0.53526,0.54143,0.20963,1.96405,1.19281,1.01634,0.000533773,0.000533773,0.000533773
105,46845.7,1.87544,1.09574,0.97679,0.64729,0.54509,0.55286,0.21093,1.96509,1.20778,1.01984,0.000522771,0.000522771,0.000522771
106,47259.5,1.92951,1.14226,0.97065,0.65813,0.51783,0.54758,0.21522,1.96492,1.21569,1.03673,0.000511769,0.000511769,0.000511769
107,48006.3,1.92261,1.15946,0.96599,0.63042,0.53082,0.54955,0.21024,1.96985,1.22089,1.02319,0.000500767,0.000500767,0.000500767
108,48505.8,1.92018,1.16474,0.96947,0.6333,0.52739,0.54266,0.21096,1.99676,1.21146,1.02827,0.000489765,0.000489765,0.000489765
109,48787.3,1.85777,1.08722,0.96432,0.63212,0.52348,0.53797,0.21164,1.97704,1.2064,1.02873,0.000478762,0.000478762,0.000478762
110,49178.5,1.93218,1.14106,0.96846,0.61223,0.53285,0.53209,0.21038,1.98972,1.23373,1.03793,0.00046776,0.00046776,0.00046776
111,49586.4,1.87254,1.12202,0.97002,0.65353,0.50646,0.52672,0.2049,2.00666,1.19744,1.03349,0.000456758,0.000456758,0.000456758
112,50038.7,1.86379,1.0949,0.96558,0.62279,0.51883,0.53559,0.2036,2.00956,1.23028,1.02932,0.000445756,0.000445756,0.000445756
113,50420,1.88002,1.09392,0.96852,0.63705,0.54423,0.54847,0.20801,2.00606,1.23556,1.02898,0.000434754,0.000434754,0.000434754
114,50853.6,1.89528,1.11526,0.97025,0.62402,0.54224,0.53714,0.20719,1.98254,1.21314,1.01933,0.000423751,0.000423751,0.000423751
115,51253.7,1.86632,1.10894,0.96485,0.6543,0.54743,0.55714,0.20885,2.00483,1.1986,1.04088,0.000412749,0.000412749,0.000412749
116,51658.6,1.83349,1.08573,0.96449,0.64884,0.52902,0.54125,0.20933,1.98518,1.20487,1.0465,0.000401747,0.000401747,0.000401747
117,51939.8,1.8468,1.06293,0.95418,0.62142,0.51716,0.5318,0.21348,1.96945,1.23744,1.04634,0.000390745,0.000390745,0.000390745
118,52328,1.8185,1.06931,0.96433,0.62119,0.53019,0.53947,0.21342,1.96703,1.22606,1.04569,0.000379743,0.000379743,0.000379743
119,52724.6,1.86272,1.0832,0.95521,0.64102,0.53769,0.55077,0.21645,1.97796,1.21302,1.0389,0.00036874,0.00036874,0.00036874
120,53098.6,1.81338,1.06065,0.95964,0.641,0.53737,0.55007,0.21725,1.96861,1.20285,1.03877,0.000357738,0.000357738,0.000357738
